price
1
0.9948186528497409
1.0052083333333333
1.0052083333333333
1.0052083333333333
1.0052083333333333
1.0052083333333333
0.9948186528497409
0.9948186528497409
0.9948186528497409
0.9948186528497409
1.0103403895077008
1.0103403895077008
1.0103403895077008
1.0103403895077008
1.0103403895077008
1.0103403895077008
1.0103403895077008
1.0103403895077008
1.0103403895077008
1.0103403895077008
1.0103403895077008
1.0103403895077008
1.0103403895077008
1.0103403895077008
1.0103403895077008
1.0103403895077008
1.0347488170615469
1.0347488170615469
1
1.0052083333333333
0.9896641520577732
0.9948186528497407
1.0052083333333333
1.020495876736111
0.9920468421549029
1.0079064265704607
0.9241773629404385
0.9235889237141643
